dataset_group,task,pc1,pc2
B,toggle the button to turn off the led light,1.2123506160817363,-5.370735304120484
B,rotate the blue block 90 degrees to the left,-3.2950551020589565,-1.0864963271799346
B,push the button to turn off the green light,0.19561736260764725,-5.030753998379692
B,pick up the blue block from the drawer,3.3885340012031153,1.6743239435875308
B,move the light switch to turn off the light bulb,0.8988234811708222,-5.12859523104438
B,toggle the button to turn off the led,1.3433320204919983,-4.8122445645205945
B,"grasp the pink block, then rotate it left",-1.4912125819331017,0.9045923211251522
B,turn off the led,0.6638124181902832,-4.599716781705089
B,pick up the blue block lying in the drawer,3.5082376779219286,1.4474446926062003
B,lift the blue block in the drawer,3.1858764474012724,1.5661272365318657
B,pick up the pink block on the table,0.14897643367731694,2.499257602012447
B,go push the red block to the left,-2.4213793239119483,0.054815063207311394
B,go towards the blue block in the drawer and grasp it,3.2559843959795027,0.8685272975151682
B,in the slider pick up the blue block,-0.9635704136884775,1.2705531307496452
B,grasp the blue block lying in the drawer,3.8508396001660774,1.2753387436001877
B,move down the switch,-0.18803138604453018,-3.5096239510303455
B,grasp the pink block on the table and lift it up,0.6879817246166458,1.9337795351830227
B,in the cabinet pick up the red block,1.9105609326568027,1.0444846836455988
B,lift the red block lying in the slider,-0.6338676635556016,1.0232973091042443
B,grasp the blue block on the table and lift it up,0.5639957263568894,1.2154810185456746
B,lift the blue block in the drawer,3.1858764474012724,1.5661272365318657
B,take off the block that is on top of the other one,-1.044051023319735,0.4019142738519535
B,in the cabinet grasp the blue block,2.1361894947961875,0.8827636169537535
B,grasp the blue block and rotate it right,-1.7798249176427245,0.06820446192294653
B,push the blue block towards the left,-2.8618820205313704,-0.1926455779109562
B,"grasp the pink block, then lift it up",0.26611977456799746,1.9287480736233549
B,lift the pink block lying in the drawer,3.1887953411226704,2.0792460602597695
B,slide left the blue block,-2.2547272808869407,0.2724333829502099
B,go slide the blue block to the left,-2.646842817976665,0.010981352542877595
B,take the red block and rotate it left,-2.623978104183178,0.06618186750347528
B,pick up the pink block in the sliding cabinet,1.4594263227446385,1.1805849757633093
B,slide the blue block to the left,-2.645324200660222,0.2416206633813402
B,lift the red block lying in the drawer,3.2984129295491527,1.587657203474571
B,pick up the blue block from the shelf,1.1238917775924138,1.570070740316891
B,grasp the red block lying in the cabinet,2.3691295622715556,1.0210530642798397
B,slide the red block towards the right,-2.427703847759367,0.5229736393962965
B,lift the pink block lying in the cabinet,1.639752292151538,1.341383514238561
B,grasp the pink block lying on the shelf,1.6246579620805541,2.2969181677792556
B,push the blue block to the left,-2.814813285063217,-0.06041719715589553
B,lift the red block on the shelf,0.7232282462723053,1.8331369882063848
B,in the sliding cabinet grasp the pink block,1.5583556731225778,1.2741524351090203
B,grasp the blue block lying in the sliding cabinet,1.8485184600306768,0.43507576228935174
B,rotate the pink block towards the right,-3.227204547753128,0.2736373776543654
B,pick up the pink block from the sliding cabinet,1.3998145645822533,1.0778539978858956
B,go slide the blue block to the right,-2.4787272393527338,0.04527462226934245
B,push the red block to the left,-2.551259791345279,0.3910922960625651
B,sweep the blue block to the left,-1.938182262670976,-0.41732088982596105
B,sweep the red block to the left,-1.6989854006220058,0.061408131851056584
B,rotate the blue block 90 degrees to the left,-3.2950551020589565,-1.0864963271799346
B,rotate the blue block 90 degrees to the left,-3.2950551020589565,-1.0864963271799346
B,rotate the pink block towards the right,-3.227204547753128,0.2736373776543654
B,slide the red block towards the right,-2.4275748985332393,0.5228465078105157
B,turn the blue block right,-2.6784692080915575,-0.39296579972795015
B,push right the pink block,-2.185150248415385,1.171679672262194
B,grasp the blue block and turn it left,-1.066350009524196,0.15122292469123738
B,push the blue block to the right,-2.5665143954160383,0.012331323383848328
B,push the pink block towards the right,-2.4416476433862426,0.9069173878165305
B,"grasp the blue block, then rotate it left",-1.644901115369268,-0.015670638765497673
B,sweep the blue block to the right,-1.7550007230791702,-0.3438449770250279
B,rotate the blue block towards the left,-3.3879371025544174,-0.6656217248689258
B,slide the red block towards the right,-2.427703847759367,0.5229736393962965
B,take the red block and turn it left,-1.72675274459802,0.09360137463821919
B,slide the blue block to the left,-2.645324200660222,0.2416206633813402
B,push the red block towards the left,-2.6072299115098265,0.2951992129991951
B,rotate right the pink block,-3.2365240512581015,0.4231394799403339
B,"grasp the pink block, then turn it right",-0.5397233432121964,1.0820050433803334
B,rotate the blue block towards the right,-3.262011706448916,-0.6282672662899594
B,push the pink block towards the right,-2.441959431028027,0.9068342721479246
B,take the pink block and rotate it right,-2.387829011980462,0.6014979756206997
B,push the pink block to the left,-2.5750711887954867,0.9176570673629765
B,slide the red block to the left,-2.4854369522301334,0.6366926481666121
B,push the red block to the left,-2.551259791345279,0.3910922960625651
B,sweep the pink block to the left,-1.5285016191819378,0.49899287922950447
B,go push the pink block to the left,-2.46540261909045,0.5687261970524892
B,sweep the pink block to the right,-1.3837214227680885,0.5122011500862192
B,rotate the red block 90 degrees to the right,-3.137969204871306,-0.8147705340499247
B,take the red block and rotate it right,-2.494521240066604,0.02926229559907037
B,"grasp the pink block, then rotate it right",-1.4243383876724993,0.863113330224426
B,grasp the pink block and rotate it right,-1.646960195543987,0.9873581438825192
B,go close the drawer,4.769777334358025,-0.9597624870692493
B,remove a block from the stack,0.1985735075202501,1.2021367281445083
B,push the blue block towards the left,-2.8618820205313704,-0.1926455779109562
B,"grasp the handle of the drawer, then close it",4.697077595402575,-0.39495633473077457
B,push down the button to turn off the green light,0.0951317365286539,-4.876996351348256
B,"grasp the door handle, then move the door to the right",1.4098602501941127,-2.7097673614993294
B,toggle the button to turn off the green light,0.33399270717836826,-5.1127739907070815
B,grasp the pink block and turn it right,-0.7415089778063932,1.159668662255647
B,push the button to turn on the led light,0.917629606744452,-5.220790961324281
B,open the drawer,5.811911922212726,-0.7931913016171934
B,move to the drawer and place the object,3.9560784069974155,-0.41327038229188545
B,"slide the door to the right, then let it go",0.4876351459947411,-2.6610618051274684
B,push the sliding door to the right,0.17143312977229738,-2.862316060076788
B,go towards the drawer and place the object,4.010156002603519,-0.31208182483635943
B,push the block into the drawer,3.0838204861759797,1.1869440454159494
B,slide left the pink block,-1.861322913890935,1.1941292892800937
B,push the sliding door to the left,0.05617650477838803,-2.8346271452899185
B,turn on the led,0.2140885530041064,-4.537128941726357
B,remove a block from the stack,0.1985735075202501,1.2021367281445083
B,in the cabinet grasp the pink block,2.19522363484716,1.774656158843926
B,pick up the blue block in the drawer,3.435481608691128,1.5992302156777265
B,pick up the pink block from the table,0.16898632124338392,2.472801837862382
B,grasp the pink block in the drawer,3.6289838647072745,2.2736813505057665
B,push the sliding door to the left,0.05617650477838803,-2.8346271452899185
B,grasp the door handle and move the door to the left,1.290934166029262,-2.6228220234212585
B,slide down the switch,0.21945322903440023,-3.0799157306599025
B,"slide the door to the left, then let it go",0.38210485077233936,-2.5978221405817385
B,pick up the pink block from the table,0.16898632124338392,2.472801837862382
B,take the blue block and turn it left,-2.013080473940066,-0.3051818814922232
B,rotate the red block to the left,-3.3082797576468734,-0.3226358146092404
B,grasp the blue block and turn it right,-1.0178622498603294,0.16050712218134752
B,in the slider pick up the red block,-0.8289830925792537,1.531671929505072
B,slide the door to the right,0.3154857831265362,-2.594439245499723
B,pick up the blue block,-1.0415104408617257,1.6827870900316282
B,store the block in the drawer,3.7668912760081623,2.016083488108896
B,remove the top block,-0.8301575439130796,1.2152057737960025
B,put the grasped block on top of a block,0.04066962414468934,2.203386159508878
B,"grasp the pink block on the table, then lift it up",0.6799906965061784,1.8664035206954896
B,pick up the red block from the sliding cabinet,1.4073535728972946,0.503738434910894
B,push the blue block towards the left,-2.8618820205313704,-0.1926455779109562
B,grasp the red block in the drawer,3.7904832340690815,1.7932103408043667
B,push down the button to turn off the green light,0.0951317365286539,-4.876996351348256
B,"grasp the drawer handle, then open it",5.3519438918129385,-0.3963274266415452
B,slide the door all the way to the right,0.22051194524320608,-2.5611980564626577
B,slide the object into the drawer,4.463212335035691,-0.06323846441859171
B,pick up the blue block lying in the drawer,3.5082376779219286,1.4474446926062003
B,grasp the blue block from the drawer,3.7448054001746756,1.4869329276626717
B,go towards the blue block in the drawer and lift it,2.6822783744374785,0.8017348175054907
B,turn off the led,0.6637664551893582,-4.5993047545011505
B,slide the door all the way to the right,0.22051194524320608,-2.5611980564626577
B,push the object that it falls into the drawer,3.840117211936331,-0.13781827024591187
B,grasp the drawer handle and close it,5.124537982199197,-0.17310481377782963
B,grasp the blue block and turn it left,-1.066350009524196,0.15122292469123738
B,put the object in the drawer,4.96238888787379,-0.08290924749215607
B,slide the door all the way to the right,0.22051194524320608,-2.5611980564626577
B,place the block in the sliding cabinet,1.2155432176155734,0.40200772153021885
B,collapse the stacked blocks,-0.55450621096467,1.656694644195107
B,grasp the red block in the drawer,3.7904832340690815,1.7932103408043667
B,turn on the green light,-0.8431167869142682,-5.5285249021375265
